single_pass_record_id,doi,paper_title,paper_status,source_kind,formulation_label,formulation_name,api_name,api_concentration_value,api_concentration_unit,api_basis,api_concentration_raw,excipient_composition,endpoint_kind,endpoint_value,endpoint_unit,endpoint_time,endpoint_time_unit,device,study_type,membrane_type,membrane_source,membrane_thickness_um,receptor_medium,dose_type,dose_amount,diffusion_area_cm2,source_evidence,confidence,notes,label_norm,time_h
10.1038/s41598-020-74885-1::sp0007,10.1038/s41598-020-74885-1,Fabrication of tri-layered electrospun polycaprolactone mats with improved sustained drug release profile.,ok,,12% PCLSW-1,Tri-layer electrospun polycaprolactone sandwich mat,Ibuprofen,4.0,mg/mL,solution concentration during fabrication of middle layer,"12% PCL-IBU loaded middle layer, 2 ml coat","[{'name': 'Polycaprolactone (PCL) bottom layer', 'concentration_value': 12.0, 'concentration_unit': '%', 'basis': 'w/v', 'raw': '12% PCL, 1 ml coat'}, {'name': 'Polycaprolactone (PCL) middle layer with ibuprofen', 'concentration_value': 12.0, 'concentration_unit': '%', 'basis': 'w/v', 'raw': '12% PCL-IBU Loaded, 2 ml coat'}, {'name': 'Polycaprolactone (PCL) top layer', 'concentration_value': 12.0, 'concentration_unit': '%', 'basis': 'w/v', 'raw': '12% PCL, 1 ml coat'}, {'name': 'Dichloromethane (DCM)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PCL dissolved in 1:1 ratio of DCM and DMF'}, {'name': 'Dimethyl formamide (DMF)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PCL dissolved in 1:1 ratio of DCM and DMF'}]",percent released,27.48,%,1.0,day,other,in vitro release,electrospun PCL sandwich mat,fabricated in study,,"Dulbecco's phosphate buffered saline (DPBS, pH 7.4)",finite,1 cm × 1 cm fibrous mat suspended in 2 mL DPBS,1.0,Results > Cumulative drug release analysis; Fig. 7; Table 1 composition of sandwich and non sandwich mats; Experimental > Drug release and kinetics analysis.,0.98,Day-1 burst release.,12pclsw1,24.0
10.1038/s41598-020-74885-1::sp0008,10.1038/s41598-020-74885-1,Fabrication of tri-layered electrospun polycaprolactone mats with improved sustained drug release profile.,ok,,12% PCLSW-1,Tri-layer electrospun polycaprolactone sandwich mat,Ibuprofen,4.0,mg/mL,solution concentration during fabrication of middle layer,"12% PCL-IBU loaded middle layer, 2 ml coat","[{'name': 'Polycaprolactone (PCL) bottom layer', 'concentration_value': 12.0, 'concentration_unit': '%', 'basis': 'w/v', 'raw': '12% PCL, 1 ml coat'}, {'name': 'Polycaprolactone (PCL) middle layer with ibuprofen', 'concentration_value': 12.0, 'concentration_unit': '%', 'basis': 'w/v', 'raw': '12% PCL-IBU Loaded, 2 ml coat'}, {'name': 'Polycaprolactone (PCL) top layer', 'concentration_value': 12.0, 'concentration_unit': '%', 'basis': 'w/v', 'raw': '12% PCL, 1 ml coat'}, {'name': 'Dichloromethane (DCM)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PCL dissolved in 1:1 ratio of DCM and DMF'}, {'name': 'Dimethyl formamide (DMF)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PCL dissolved in 1:1 ratio of DCM and DMF'}]",percent released,37.83,%,62.0,day,other,in vitro release,electrospun PCL sandwich mat,fabricated in study,,"Dulbecco's phosphate buffered saline (DPBS, pH 7.4)",finite,1 cm × 1 cm fibrous mat suspended in 2 mL DPBS,1.0,Results > Cumulative drug release analysis; Fig. 7; Experimental > Drug release and kinetics analysis.,0.98,Cumulative release at end of 62 days.,12pclsw1,1488.0
10.1038/s41598-020-74885-1::sp0009,10.1038/s41598-020-74885-1,Fabrication of tri-layered electrospun polycaprolactone mats with improved sustained drug release profile.,ok,,12% PCLSW-2,Tri-layer electrospun polycaprolactone sandwich mat,Ibuprofen,4.0,mg/mL,solution concentration during fabrication of middle layer,"12% PCL-IBU loaded middle layer, 2 ml coat","[{'name': 'Polycaprolactone (PCL) bottom layer', 'concentration_value': 12.0, 'concentration_unit': '%', 'basis': 'w/v', 'raw': '12% PCL, 2 ml coat'}, {'name': 'Polycaprolactone (PCL) middle layer with ibuprofen', 'concentration_value': 12.0, 'concentration_unit': '%', 'basis': 'w/v', 'raw': '12% PCL-IBU Loaded, 2 ml coat'}, {'name': 'Polycaprolactone (PCL) top layer', 'concentration_value': 12.0, 'concentration_unit': '%', 'basis': 'w/v', 'raw': '12% PCL, 2 ml coat'}, {'name': 'Dichloromethane (DCM)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PCL dissolved in 1:1 ratio of DCM and DMF'}, {'name': 'Dimethyl formamide (DMF)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PCL dissolved in 1:1 ratio of DCM and DMF'}]",percent released,15.7,%,1.0,day,other,in vitro release,electrospun PCL sandwich mat,fabricated in study,,"Dulbecco's phosphate buffered saline (DPBS, pH 7.4)",finite,1 cm × 1 cm fibrous mat suspended in 2 mL DPBS,1.0,Results > Cumulative drug release analysis; Fig. 7; Table 1 composition of sandwich and non sandwich mats; Experimental > Drug release and kinetics analysis.,0.98,Day-1 burst release.,12pclsw2,24.0
10.1038/s41598-020-74885-1::sp0010,10.1038/s41598-020-74885-1,Fabrication of tri-layered electrospun polycaprolactone mats with improved sustained drug release profile.,ok,,12% PCLSW-2,Tri-layer electrospun polycaprolactone sandwich mat,Ibuprofen,4.0,mg/mL,solution concentration during fabrication of middle layer,"12% PCL-IBU loaded middle layer, 2 ml coat","[{'name': 'Polycaprolactone (PCL) bottom layer', 'concentration_value': 12.0, 'concentration_unit': '%', 'basis': 'w/v', 'raw': '12% PCL, 2 ml coat'}, {'name': 'Polycaprolactone (PCL) middle layer with ibuprofen', 'concentration_value': 12.0, 'concentration_unit': '%', 'basis': 'w/v', 'raw': '12% PCL-IBU Loaded, 2 ml coat'}, {'name': 'Polycaprolactone (PCL) top layer', 'concentration_value': 12.0, 'concentration_unit': '%', 'basis': 'w/v', 'raw': '12% PCL, 2 ml coat'}, {'name': 'Dichloromethane (DCM)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PCL dissolved in 1:1 ratio of DCM and DMF'}, {'name': 'Dimethyl formamide (DMF)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PCL dissolved in 1:1 ratio of DCM and DMF'}]",percent released,40.93,%,62.0,day,other,in vitro release,electrospun PCL sandwich mat,fabricated in study,,"Dulbecco's phosphate buffered saline (DPBS, pH 7.4)",finite,1 cm × 1 cm fibrous mat suspended in 2 mL DPBS,1.0,Results > Cumulative drug release analysis; Fig. 7; Experimental > Drug release and kinetics analysis.,0.98,Cumulative release at end of 62 days.,12pclsw2,1488.0
10.1038/s41598-024-57883-5::sp0001,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,C,Cotton fabric sample C with PLA-PEG cover layer,Ibuprofen,,,,0.2 g IBU + 0.4 g star-PLA added to 100 mL dichloromethane for 1-step method; sample C used PLA-PEG carrier,"[{'name': 'PLA-PEG', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'cover layer polymer; sample C carrier'}, {'name': 'Dichloromethane', 'concentration_value': 100.0, 'concentration_unit': 'mL', 'basis': 'solution volume', 'raw': '0.2 g of IBU and 0.4 g of star-PLA were added to 100 mL of dichloromethane'}, {'name': 'Star-PLA', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'not in sample C active layer; listed only in general method and sample E'}]",percent released,6.0,%,2.0,min,other,in vitro release,,,,"PBS 0.1 M, pH 7.4",finite,1 × 1 cm sample placed in 20 mL PBS; theoretical loading 1 mg/cm2,,Page 4 Materials and methods (release test conditions) and Page 8 Table 4; sample C at 2 min = 6% released.,0.96,"Release study in PBS, not skin permeation. Endpoint reported as percent release from theoretical loading.",c,0.03333333333333333
10.1038/s41598-024-57883-5::sp0002,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,E,Cotton fabric sample E with star-PLA cover layer,Ibuprofen,,,,0.2 g IBU and 0.4 g star-PLA added to 100 mL dichloromethane for 1-step method; sample E used star-PLA carrier,"[{'name': 'Star-PLA', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'cover layer polymer; sample E carrier'}, {'name': 'Dichloromethane', 'concentration_value': 100.0, 'concentration_unit': 'mL', 'basis': 'solution volume', 'raw': '0.2 g of IBU and 0.4 g of star-PLA were added to 100 mL of dichloromethane'}]",percent released,6.0,%,2.0,min,other,in vitro release,,,,"PBS 0.1 M, pH 7.4",finite,1 × 1 cm sample placed in 20 mL PBS; theoretical loading 1 mg/cm2,,Page 4 Materials and methods (release test conditions) and Page 8 Table 4; sample E at 2 min = 6% released.,0.96,"Release study in PBS, not skin permeation. Endpoint reported as percent release from theoretical loading.",e,0.03333333333333333
10.1038/s41598-024-57883-5::sp0003,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,C,Cotton fabric sample C with PLA-PEG cover layer,Ibuprofen,,,,same as above,"[{'name': 'PLA-PEG', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'cover layer polymer; sample C carrier'}]",percent released,7.0,%,30.0,min,other,in vitro release,,,,"PBS 0.1 M, pH 7.4",finite,1 × 1 cm sample placed in 20 mL PBS; theoretical loading 1 mg/cm2,,Page 8 Table 4; sample C at 30 min = 7% released.,0.98,,c,0.5
10.1038/s41598-024-57883-5::sp0004,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,E,Cotton fabric sample E with star-PLA cover layer,Ibuprofen,,,,same as above,"[{'name': 'Star-PLA', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'cover layer polymer; sample E carrier'}]",percent released,7.0,%,30.0,min,other,in vitro release,,,,"PBS 0.1 M, pH 7.4",finite,1 × 1 cm sample placed in 20 mL PBS; theoretical loading 1 mg/cm2,,Page 8 Table 4; sample E at 30 min = 7% released.,0.98,,e,0.5
10.1038/s41598-024-57883-5::sp0005,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,C,Cotton fabric sample C with PLA-PEG cover layer,Ibuprofen,,,,same as above,"[{'name': 'PLA-PEG', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'cover layer polymer; sample C carrier'}]",percent released,8.0,%,60.0,min,other,in vitro release,,,,"PBS 0.1 M, pH 7.4",finite,1 × 1 cm sample placed in 20 mL PBS; theoretical loading 1 mg/cm2,,Page 8 Table 4; sample C at 60 min = 8% released.,0.98,,c,1.0
10.1038/s41598-024-57883-5::sp0006,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,E,Cotton fabric sample E with star-PLA cover layer,Ibuprofen,,,,same as above,"[{'name': 'Star-PLA', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'cover layer polymer; sample E carrier'}]",percent released,8.0,%,60.0,min,other,in vitro release,,,,"PBS 0.1 M, pH 7.4",finite,1 × 1 cm sample placed in 20 mL PBS; theoretical loading 1 mg/cm2,,Page 8 Table 4; sample E at 60 min = 8% released.,0.98,,e,1.0
10.1038/s41598-024-57883-5::sp0007,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,C,Cotton fabric sample C with PLA-PEG cover layer,Ibuprofen,,,,same as above,"[{'name': 'PLA-PEG', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'cover layer polymer; sample C carrier'}]",percent released,9.0,%,90.0,min,other,in vitro release,,,,"PBS 0.1 M, pH 7.4",finite,1 × 1 cm sample placed in 20 mL PBS; theoretical loading 1 mg/cm2,,Page 8 Table 4; sample C at 90 min = 9% released.,0.98,,c,1.5
10.1038/s41598-024-57883-5::sp0008,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,E,Cotton fabric sample E with star-PLA cover layer,Ibuprofen,,,,same as above,"[{'name': 'Star-PLA', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'cover layer polymer; sample E carrier'}]",percent released,9.0,%,90.0,min,other,in vitro release,,,,"PBS 0.1 M, pH 7.4",finite,1 × 1 cm sample placed in 20 mL PBS; theoretical loading 1 mg/cm2,,Page 8 Table 4; sample E at 90 min = 9% released.,0.98,,e,1.5
10.1038/s41598-024-57883-5::sp0009,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,C,Cotton fabric sample C with PLA-PEG cover layer,Ibuprofen,,,,same as above,"[{'name': 'PLA-PEG', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'cover layer polymer; sample C carrier'}]",percent released,10.0,%,105.0,min,other,in vitro release,,,,"PBS 0.1 M, pH 7.4",finite,1 × 1 cm sample placed in 20 mL PBS; theoretical loading 1 mg/cm2,,Page 8 Table 4; sample C at 105 min = 10% released.,0.98,,c,1.75
10.1038/s41598-024-57883-5::sp0010,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,E,Cotton fabric sample E with star-PLA cover layer,Ibuprofen,,,,same as above,"[{'name': 'Star-PLA', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'cover layer polymer; sample E carrier'}]",percent released,10.0,%,105.0,min,other,in vitro release,,,,"PBS 0.1 M, pH 7.4",finite,1 × 1 cm sample placed in 20 mL PBS; theoretical loading 1 mg/cm2,,Page 8 Table 4; sample E at 105 min = 10% released.,0.98,,e,1.75
10.1038/s41598-024-57883-5::sp0011,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,C,Cotton fabric sample C with PLA-PEG cover layer,Ibuprofen,,,,same as above,"[{'name': 'PLA-PEG', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'cover layer polymer; sample C carrier'}]",percent released,10.0,%,120.0,min,other,in vitro release,,,,"PBS 0.1 M, pH 7.4",finite,1 × 1 cm sample placed in 20 mL PBS; theoretical loading 1 mg/cm2,,Page 8 Table 4; sample C at 120 min = 10% released.,0.98,,c,2.0
10.1038/s41598-024-57883-5::sp0012,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,E,Cotton fabric sample E with star-PLA cover layer,Ibuprofen,,,,same as above,"[{'name': 'Star-PLA', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'cover layer polymer; sample E carrier'}]",percent released,11.0,%,120.0,min,other,in vitro release,,,,"PBS 0.1 M, pH 7.4",finite,1 × 1 cm sample placed in 20 mL PBS; theoretical loading 1 mg/cm2,,Page 8 Table 4; sample E at 120 min = 11% released.,0.98,,e,2.0
10.1038/s41598-024-57883-5::sp0013,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,C,Cotton fabric sample C with PLA-PEG cover layer,Ibuprofen,,,,same as above,"[{'name': 'PLA-PEG', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'cover layer polymer; sample C carrier'}]",percent released,11.0,%,48.0,h,other,in vitro release,,,,"PBS 0.1 M, pH 7.4",finite,1 × 1 cm sample placed in 20 mL PBS; theoretical loading 1 mg/cm2,,Page 8 Table 4; sample C at 48 h = 11% released.,0.98,,c,48.0
10.1038/s41598-024-57883-5::sp0014,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,E,Cotton fabric sample E with star-PLA cover layer,Ibuprofen,,,,same as above,"[{'name': 'Star-PLA', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'cover layer polymer; sample E carrier'}]",percent released,12.0,%,48.0,h,other,in vitro release,,,,"PBS 0.1 M, pH 7.4",finite,1 × 1 cm sample placed in 20 mL PBS; theoretical loading 1 mg/cm2,,Page 8 Table 4; sample E at 48 h = 12% released.,0.98,,e,48.0
10.1038/s41598-024-57883-5::sp0015,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,C,Cotton fabric sample C with PLA-PEG cover layer,Ibuprofen,,,,same as above,"[{'name': 'PLA-PEG', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'cover layer polymer; sample C carrier'}]",percent released,14.0,%,5.0,days,other,in vitro release,,,,"PBS 0.1 M, pH 7.4",finite,1 × 1 cm sample placed in 20 mL PBS; theoretical loading 1 mg/cm2,,Page 8 Table 4; sample C at 5 days = 14% released.,0.98,,c,120.0
10.1038/s41598-024-57883-5::sp0016,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,E,Cotton fabric sample E with star-PLA cover layer,Ibuprofen,,,,same as above,"[{'name': 'Star-PLA', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'cover layer polymer; sample E carrier'}]",percent released,15.0,%,5.0,days,other,in vitro release,,,,"PBS 0.1 M, pH 7.4",finite,1 × 1 cm sample placed in 20 mL PBS; theoretical loading 1 mg/cm2,,Page 8 Table 4; sample E at 5 days = 15% released.,0.98,,e,120.0
10.1038/s41598-024-57883-5::sp0017,10.1038/s41598-024-57883-5,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,C,Cotton fabric sample C with PLA-PEG cover layer,Ibuprofen,,,,same as above,"[{'name': 'PLA-PEG', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'cover layer polymer; sample C carrier'}]",percent released,19.0,%,9.0,days,other,in vitro release,,,,"PBS 0.1 M, pH 7.4",finite,1 × 1 cm sample placed in 20 mL PBS; theoretical loading 1 mg/cm2,,Page 8 Table 4; sample C at 9 days = 19% released.,0.98,,c,216.0
