record_id,doi,source_baseline,policy_level,formulation_label,formulation_name,api_name,api_concentration_value,api_concentration_unit,api_basis,excipient_composition,endpoint_kind,endpoint_value,endpoint_unit,endpoint_time,endpoint_time_unit,normalized_value_ug_cm2,device,membrane_type,membrane_source,membrane_thickness_um,receptor_medium,dose_type,dose_amount,diffusion_area_cm2,source_evidence
record_bbc291658e05,10.1208/s12249-013-9995-4,claude,v2,F5,F5,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=−1 (0.1); HPMC K100 level 1.0 coded level note=source cell=−1 (3.0); particle size factor 1.0 nm note=source cell=−1 (900),amount_total,542.5,μg,48.0,h,847.65625,Franz diffusion cell,dermatomed porcine skin; human skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F5 | −1 (900) | −1 (0.1) | −1 (3.0) | 100.1 (2.5) | 14.1 (2.2) | 312.3 (53.1) | 542.5 (65.1) | 799.5 (133.3) | endpoint@Table 2: F5 | −1 (900) | −1 (0.1) | −1 (3.0) | 100.1 (2.5) | 14.1 (2.2) | 312.3 (53.1) | 542.5 (65.1) | 799.5 (133.3) | membrane_type@Table 2: 36, 48, 72 h. Formulation details in Table I (nanosuspension characterization) and Table II (DOE factorial design with flux and cumulative permeation). Key variables: particle s... | membrane_source@Table 2: website of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study uses ibuprofen as... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_9424b5553135,10.1208/s12249-013-9995-4,claude,v2,F5,F5,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=−1 (0.1); HPMC K100 level 1.0 coded level note=source cell=−1 (3.0); particle size factor 1.0 nm note=source cell=−1 (900),amount_total,799.5,μg,72.0,h,1249.21875,Franz diffusion cell,dermatomed porcine skin; human skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F5 | −1 (900) | −1 (0.1) | −1 (3.0) | 100.1 (2.5) | 14.1 (2.2) | 312.3 (53.1) | 542.5 (65.1) | 799.5 (133.3) | endpoint@Table 2: F5 | −1 (900) | −1 (0.1) | −1 (3.0) | 100.1 (2.5) | 14.1 (2.2) | 312.3 (53.1) | 542.5 (65.1) | 799.5 (133.3) | membrane_type@Table 2: 36, 48, 72 h. Formulation details in Table I (nanosuspension characterization) and Table II (DOE factorial design with flux and cumulative permeation). Key variables: particle s... | membrane_source@Table 2: website of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study uses ibuprofen as... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_c83676244c03,10.1208/s12249-013-9995-4,claude,v2,F6,F6,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=+1 (2.0); HPMC K100 level 1.0 coded level note=source cell=+1 (1.0); particle size factor 1.0 nm note=source cell=−1 (900),amount_total,148.8,μg,24.0,h,232.5,Franz diffusion cell,dermatomed porcine skin; human skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F6 | −1 (900) | +1 (2.0) | +1 (1.0) | 98.3 (2.3) | 19.8 (0.9) | 148.8 (28.6) | 551.2 (123.0) | 808.0 (128.9) | endpoint@Table 2: F6 | −1 (900) | +1 (2.0) | +1 (1.0) | 98.3 (2.3) | 19.8 (0.9) | 148.8 (28.6) | 551.2 (123.0) | 808.0 (128.9) | membrane_type@Table 2: 36, 48, 72 h. Formulation details in Table I (nanosuspension characterization) and Table II (DOE factorial design with flux and cumulative permeation). Key variables: particle s... | membrane_source@Table 2: website of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study uses ibuprofen as... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_cff9534403d5,10.1208/s12249-013-9995-4,claude,v2,F6,F6,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=+1 (2.0); HPMC K100 level 1.0 coded level note=source cell=+1 (1.0); particle size factor 1.0 nm note=source cell=−1 (900),amount_total,551.2,μg,48.0,h,861.25,Franz diffusion cell,dermatomed porcine skin; human skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F6 | −1 (900) | +1 (2.0) | +1 (1.0) | 98.3 (2.3) | 19.8 (0.9) | 148.8 (28.6) | 551.2 (123.0) | 808.0 (128.9) | endpoint@Table 2: F6 | −1 (900) | +1 (2.0) | +1 (1.0) | 98.3 (2.3) | 19.8 (0.9) | 148.8 (28.6) | 551.2 (123.0) | 808.0 (128.9) | membrane_type@Table 2: 36, 48, 72 h. Formulation details in Table I (nanosuspension characterization) and Table II (DOE factorial design with flux and cumulative permeation). Key variables: particle s... | membrane_source@Table 2: website of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study uses ibuprofen as... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_d9fc1e579464,10.1208/s12249-013-9995-4,claude,v2,F6,F6,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=+1 (2.0); HPMC K100 level 1.0 coded level note=source cell=+1 (1.0); particle size factor 1.0 nm note=source cell=−1 (900),amount_total,808.0,μg,72.0,h,1262.5,Franz diffusion cell,dermatomed porcine skin; human skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F6 | −1 (900) | +1 (2.0) | +1 (1.0) | 98.3 (2.3) | 19.8 (0.9) | 148.8 (28.6) | 551.2 (123.0) | 808.0 (128.9) | endpoint@Table 2: F6 | −1 (900) | +1 (2.0) | +1 (1.0) | 98.3 (2.3) | 19.8 (0.9) | 148.8 (28.6) | 551.2 (123.0) | 808.0 (128.9) | membrane_type@Table 2: 36, 48, 72 h. Formulation details in Table I (nanosuspension characterization) and Table II (DOE factorial design with flux and cumulative permeation). Key variables: particle s... | membrane_source@Table 2: website of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study uses ibuprofen as... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_8451385f5434,10.1208/s12249-013-9995-4,claude,v2,F7,F7,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=−1 (0.1); HPMC K100 level 1.0 coded level note=source cell=+1 (1.0); particle size factor 1.0 nm note=source cell=−1 (900),amount_total,123.9,μg,24.0,h,193.59375,Franz diffusion cell,dermatomed porcine skin; human skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F7 | −1 (900) | −1 (0.1) | +1 (1.0) | 96.2 (2.3) | 12.5 (2.2) | 123.9 (24.6) | 260.1 (81.5) | 387.9 (146.1) | endpoint@Table 2: F7 | −1 (900) | −1 (0.1) | +1 (1.0) | 96.2 (2.3) | 12.5 (2.2) | 123.9 (24.6) | 260.1 (81.5) | 387.9 (146.1) | membrane_type@Table 2: 36, 48, 72 h. Formulation details in Table I (nanosuspension characterization) and Table II (DOE factorial design with flux and cumulative permeation). Key variables: particle s... | membrane_source@Table 2: website of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study uses ibuprofen as... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_771853ae9097,10.1208/s12249-013-9995-4,claude,v2,F7,F7,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=−1 (0.1); HPMC K100 level 1.0 coded level note=source cell=+1 (1.0); particle size factor 1.0 nm note=source cell=−1 (900),amount_total,260.1,μg,48.0,h,406.40625,Franz diffusion cell,dermatomed porcine skin; human skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F7 | −1 (900) | −1 (0.1) | +1 (1.0) | 96.2 (2.3) | 12.5 (2.2) | 123.9 (24.6) | 260.1 (81.5) | 387.9 (146.1) | endpoint@Table 2: F7 | −1 (900) | −1 (0.1) | +1 (1.0) | 96.2 (2.3) | 12.5 (2.2) | 123.9 (24.6) | 260.1 (81.5) | 387.9 (146.1) | membrane_type@Table 2: 36, 48, 72 h. Formulation details in Table I (nanosuspension characterization) and Table II (DOE factorial design with flux and cumulative permeation). Key variables: particle s... | membrane_source@Table 2: website of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study uses ibuprofen as... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_1bf5e1e73737,10.1208/s12249-013-9995-4,claude,v2,F7,F7,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=−1 (0.1); HPMC K100 level 1.0 coded level note=source cell=+1 (1.0); particle size factor 1.0 nm note=source cell=−1 (900),amount_total,387.9,μg,72.0,h,606.09375,Franz diffusion cell,dermatomed porcine skin; human skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F7 | −1 (900) | −1 (0.1) | +1 (1.0) | 96.2 (2.3) | 12.5 (2.2) | 123.9 (24.6) | 260.1 (81.5) | 387.9 (146.1) | endpoint@Table 2: F7 | −1 (900) | −1 (0.1) | +1 (1.0) | 96.2 (2.3) | 12.5 (2.2) | 123.9 (24.6) | 260.1 (81.5) | 387.9 (146.1) | membrane_type@Table 2: 36, 48, 72 h. Formulation details in Table I (nanosuspension characterization) and Table II (DOE factorial design with flux and cumulative permeation). Key variables: particle s... | membrane_source@Table 2: website of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study uses ibuprofen as... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_f014c92e4f9a,10.1208/s12249-013-9995-4,claude,v2,F8,F8,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=−1 (0.1); HPMC K100 level 1.0 coded level note=source cell=+1 (1.0); particle size factor 1.0 nm note=source cell=+1 (300),amount_total,132.3,μg,24.0,h,206.71875,Franz diffusion cell,dermatomed porcine skin; human skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F8 | +1 (300) | −1 (0.1) | +1 (1.0) | 96.4 (1.6) | 17.7 (2.4) | 132.3 (51.6) | 464.8 (110.8) | 734.4 (88.8) | endpoint@Table 2: F8 | +1 (300) | −1 (0.1) | +1 (1.0) | 96.4 (1.6) | 17.7 (2.4) | 132.3 (51.6) | 464.8 (110.8) | 734.4 (88.8) | membrane_type@Table 2: 36, 48, 72 h. Formulation details in Table I (nanosuspension characterization) and Table II (DOE factorial design with flux and cumulative permeation). Key variables: particle s... | membrane_source@Table 2: website of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study uses ibuprofen as... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_6a484a2ea1ad,10.1208/s12249-013-9995-4,claude,v2,F8,F8,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=−1 (0.1); HPMC K100 level 1.0 coded level note=source cell=+1 (1.0); particle size factor 1.0 nm note=source cell=+1 (300),amount_total,464.8,μg,48.0,h,726.25,Franz diffusion cell,dermatomed porcine skin; human skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F8 | +1 (300) | −1 (0.1) | +1 (1.0) | 96.4 (1.6) | 17.7 (2.4) | 132.3 (51.6) | 464.8 (110.8) | 734.4 (88.8) | endpoint@Table 2: F8 | +1 (300) | −1 (0.1) | +1 (1.0) | 96.4 (1.6) | 17.7 (2.4) | 132.3 (51.6) | 464.8 (110.8) | 734.4 (88.8) | membrane_type@Table 2: 36, 48, 72 h. Formulation details in Table I (nanosuspension characterization) and Table II (DOE factorial design with flux and cumulative permeation). Key variables: particle s... | membrane_source@Table 2: website of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study uses ibuprofen as... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_6378b97946c2,10.1208/s12249-013-9995-4,claude,v2,F8,F8,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=−1 (0.1); HPMC K100 level 1.0 coded level note=source cell=+1 (1.0); particle size factor 1.0 nm note=source cell=+1 (300),amount_total,734.4,μg,72.0,h,1147.5,Franz diffusion cell,dermatomed porcine skin; human skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F8 | +1 (300) | −1 (0.1) | +1 (1.0) | 96.4 (1.6) | 17.7 (2.4) | 132.3 (51.6) | 464.8 (110.8) | 734.4 (88.8) | endpoint@Table 2: F8 | +1 (300) | −1 (0.1) | +1 (1.0) | 96.4 (1.6) | 17.7 (2.4) | 132.3 (51.6) | 464.8 (110.8) | 734.4 (88.8) | membrane_type@Table 2: 36, 48, 72 h. Formulation details in Table I (nanosuspension characterization) and Table II (DOE factorial design with flux and cumulative permeation). Key variables: particle s... | membrane_source@Table 2: website of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study uses ibuprofen as... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_201abe3c58a1,10.1186/2050-6511-13-5,claude,v3,Ibuprofen – Control,Ibuprofen – Control,ibuprofen,,,,,amount_total,23.4,mg,6.0,hours,13220.338983050848,Franz diffusion cell,bovine split skin,bovine udder (Holstein Friesian),600.0,phosphate buffered saline (PBS),infinite,infinite dose,1.77,formulation@Table 1: Recovery (%) ... Ibuprofen Control 6.76 | 200 μm 11.15 | 300 μm 17.75 | endpoint@Table 1: Recovery (%) ... Ibuprofen Control 6.76 | 200 μm 11.15 | 300 μm 17.75 | membrane_type@Table 1: Recovery (%) ... Ibuprofen Control 6.76 | 200 μm 11.15 | 300 μm 17.75 Cumulative recovery (%) of applied dose recovered in receptor fluid. No microneedle pretreatment. n=5–6. --... | membrane_source@Table 1: Recovery (%) ... Ibuprofen Control 6.76 | 200 μm 11.15 | 300 μm 17.75 Cumulative recovery (%) of applied dose recovered in receptor fluid. No microneedle pretreatment. n=5–6. --... | membrane_thickness_um@Table 1: Recovery (%) ... Ibuprofen Control 6.76 | 200 μm 11.15 | 300 μm 17.75 Cumulative recovery (%) of applied dose recovered in receptor fluid. No microneedle pretreatment. n=5–6. --... | receptor_medium@Table 1: Recovery (%) ... Ibuprofen Control 6.76 | 200 μm 11.15 | 300 μm 17.75 Cumulative recovery (%) of applied dose recovered in receptor fluid. No microneedle pretreatment. n=5–6. --...
